# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
53,12,1,2,1974-04-19 13:39:00.039000,528,489,491
53,12,1,3,1974-04-19 13:39:00.190000,528,489,491
53,12,1,4,1974-04-19 13:39:00.341000,528,489,491
54,12,1,1,1974-04-19 13:39:00.492000,528,489,491
54,12,1,2,1974-04-19 13:39:00.643000,528,489,491
54,12,1,3,1974-04-19 13:39:00.794000,528,489,491
54,12,1,4,1974-04-19 13:39:00.945000,528,489,491
55,12,1,1,1974-04-19 13:39:01.096000,528,489,491
55,12,1,2,1974-04-19 13:39:01.247000,528,489,491
55,12,1,3,1974-04-19 13:39:01.398000,528,489,491
55,12,1,4,1974-04-19 13:39:01.549000,528,490,491
56,12,1,1,1974-04-19 13:39:01.699000,528,490,491
56,12,1,2,1974-04-19 13:39:01.850000,529,490,491
56,12,1,3,1974-04-19 13:39:02.001000,529,489,491
56,12,1,4,1974-04-19 13:39:02.152000,528,489,491
57,12,1,1,1974-04-19 13:39:02.303000,528,489,491
57,12,1,2,1974-04-19 13:39:02.454000,528,489,491
57,12,1,3,1974-04-19 13:39:02.605000,528,489,491
57,12,1,4,1974-04-19 13:39:02.756000,528,489,491
58,12,1,1,1974-04-19 13:39:02.907000,527,489,491
58,12,1,2,1974-04-19 13:39:03.058000,527,489,491
58,12,1,3,1974-04-19 13:39:03.209000,528,489,491
58,12,1,4,1974-04-19 13:39:03.360000,528,489,491
59,12,1,1,1974-04-19 13:39:03.511000,528,489,491
59,12,1,2,1974-04-19 13:39:03.662000,528,489,491
59,12,1,3,1974-04-19 13:39:03.813000,529,489,491
59,12,1,4,1974-04-19 13:39:03.964000,529,489,491
60,12,1,1,1974-04-19 13:39:04.114000,529,489,491
60,12,1,2,1974-04-19 13:39:04.265000,529,489,491
60,12,1,3,1974-04-19 13:39:04.416000,528,489,491
60,12,1,4,1974-04-19 13:39:04.567000,528,489,491
61,12,1,1,1974-04-19 13:39:04.718000,528,489,491
61,12,1,2,1974-04-19 13:39:04.869000,528,489,491
61,12,1,3,1974-04-19 13:39:05.020000,528,489,491
61,12,1,4,1974-04-19 13:39:05.171000,528,489,491
62,12,1,1,1974-04-19 13:39:05.322000,528,489,491
62,12,1,2,1974-04-19 13:39:05.473000,528,490,491
62,12,1,3,1974-04-19 13:39:05.624000,528,489,491
62,12,1,4,1974-04-19 13:39:05.775000,528,489,491
63,12,1,1,1974-04-19 13:39:05.926000,528,489,491
63,12,1,2,1974-04-19 13:39:06.077000,528,489,491
63,12,1,3,1974-04-19 13:39:06.228000,528,489,491
63,12,1,4,1974-04-19 13:39:06.379000,528,489,491
64,12,1,1,1974-04-19 13:39:06.530000,528,489,491
64,12,1,2,1974-04-19 13:39:06.681000,528,489,491
64,12,1,3,1974-04-19 13:39:06.832000,528,489,491
64,12,1,4,1974-04-19 13:39:06.983000,528,489,491
65,12,1,1,1974-04-19 13:39:07.133000,528,489,491
65,12,1,2,1974-04-19 13:39:07.284000,528,489,491
65,12,1,3,1974-04-19 13:39:07.435000,528,489,491
65,12,1,4,1974-04-19 13:39:07.586000,528,489,491
66,12,1,1,1974-04-19 13:39:07.737000,528,489,491
66,12,1,2,1974-04-19 13:39:07.888000,528,489,491
66,12,1,3,1974-04-19 13:39:08.039000,528,489,491
66,12,1,4,1974-04-19 13:39:08.190000,528,489,491
67,12,1,1,1974-04-19 13:39:08.341000,528,489,491
67,12,1,2,1974-04-19 13:39:08.492000,528,489,491
67,12,1,3,1974-04-19 13:39:08.643000,528,489,491
67,12,1,4,1974-04-19 13:39:08.794000,528,489,491
68,12,1,1,1974-04-19 13:39:08.945000,528,489,491
68,12,1,2,1974-04-19 13:39:09.096000,528,490,491
68,12,1,3,1974-04-19 13:39:09.247000,528,489,491
68,12,1,4,1974-04-19 13:39:09.398000,528,489,491
69,12,1,1,1974-04-19 13:39:09.548000,528,489,491
69,12,1,2,1974-04-19 13:39:09.699000,528,489,491
69,12,1,3,1974-04-19 13:39:09.850000,528,489,491
69,12,1,4,1974-04-19 13:39:10.001000,528,489,491
70,12,1,1,1974-04-19 13:39:10.152000,528,489,491
70,12,1,2,1974-04-19 13:39:10.303000,528,489,491
70,12,1,3,1974-04-19 13:39:10.454000,528,489,491
70,12,1,4,1974-04-19 13:39:10.605000,528,489,491
71,12,1,1,1974-04-19 13:39:10.756000,528,489,491
71,12,1,2,1974-04-19 13:39:10.907000,528,489,491
71,12,1,3,1974-04-19 13:39:11.058000,528,489,491
71,12,1,4,1974-04-19 13:39:11.209000,528,489,491
72,12,1,1,1974-04-19 13:39:11.360000,528,489,491
72,12,1,2,1974-04-19 13:39:11.511000,528,489,491
72,12,1,3,1974-04-19 13:39:11.662000,528,489,491
72,12,1,4,1974-04-19 13:39:11.813000,528,489,491
73,12,1,1,1974-04-19 13:39:11.964000,528,489,491
73,12,1,2,1974-04-19 13:39:12.115000,528,489,491
73,12,1,3,1974-04-19 13:39:12.266000,528,489,491
73,12,1,4,1974-04-19 13:39:12.417000,528,489,491
74,12,1,1,1974-04-19 13:39:12.567000,528,489,491
74,12,1,2,1974-04-19 13:39:12.718000,528,489,491
74,12,1,3,1974-04-19 13:39:12.869000,528,489,491
74,12,1,4,1974-04-19 13:39:13.020000,528,489,491
75,12,1,1,1974-04-19 13:39:13.171000,528,489,491
75,12,1,2,1974-04-19 13:39:13.322000,528,489,491
75,12,1,3,1974-04-19 13:39:13.473000,528,489,491
75,12,1,4,1974-04-19 13:39:13.624000,528,489,491
76,12,1,1,1974-04-19 13:39:13.775000,528,489,491
76,12,1,2,1974-04-19 13:39:13.926000,528,489,491
76,12,1,3,1974-04-19 13:39:14.077000,528,489,491
76,12,1,4,1974-04-19 13:39:14.228000,528,489,491
77,12,1,1,1974-04-19 13:39:14.379000,528,489,491
77,12,1,2,1974-04-19 13:39:14.530000,528,489,491
77,12,1,3,1974-04-19 13:39:14.681000,528,489,491
77,12,1,4,1974-04-19 13:39:14.832000,528,489,491
78,12,1,1,1974-04-19 13:39:14.982000,528,489,491
78,12,1,2,1974-04-19 13:39:15.133000,528,490,491
78,12,1,3,1974-04-19 13:39:15.284000,528,489,491
78,12,1,4,1974-04-19 13:39:15.435000,528,489,491
79,12,1,1,1974-04-19 13:39:15.586000,528,489,490
79,12,1,2,1974-04-19 13:39:15.737000,528,489,490
79,12,1,3,1974-04-19 13:39:15.888000,528,489,491
79,12,1,4,1974-04-19 13:39:16.039000,528,489,491
80,12,1,1,1974-04-19 13:39:16.190000,528,489,491
80,12,1,2,1974-04-19 13:39:16.341000,528,489,491
80,12,1,3,1974-04-19 13:39:16.492000,528,489,491
80,12,1,4,1974-04-19 13:39:16.643000,528,489,492
81,12,1,1,1974-04-19 13:39:16.794000,528,489,492
81,12,1,2,1974-04-19 13:39:16.945000,528,490,492
81,12,1,3,1974-04-19 13:39:17.096000,528,490,491
81,12,1,4,1974-04-19 13:39:17.247000,528,489,491
82,12,1,1,1974-04-19 13:39:17.398000,528,489,491
82,12,1,2,1974-04-19 13:39:17.549000,528,489,491
82,12,1,3,1974-04-19 13:39:17.700000,528,489,490
82,12,1,4,1974-04-19 13:39:17.851000,528,489,490
83,12,1,1,1974-04-19 13:39:18.001000,528,489,491
83,12,1,2,1974-04-19 13:39:18.152000,528,489,491
83,12,1,3,1974-04-19 13:39:18.303000,528,489,491
83,12,1,4,1974-04-19 13:39:18.454000,528,489,491
84,12,1,1,1974-04-19 13:39:18.605000,528,489,491
84,12,1,2,1974-04-19 13:39:18.756000,528,489,491
84,12,1,3,1974-04-19 13:39:18.907000,528,489,491
84,12,1,4,1974-04-19 13:39:19.058000,528,490,491
85,12,1,1,1974-04-19 13:39:19.209000,528,490,491
85,12,1,2,1974-04-19 13:39:19.360000,528,490,491
85,12,1,3,1974-04-19 13:39:19.511000,528,490,491
85,12,1,4,1974-04-19 13:39:19.662000,528,489,491
86,12,1,1,1974-04-19 13:39:19.813000,528,489,491
86,12,1,2,1974-04-19 13:39:19.964000,528,489,491
86,12,1,3,1974-04-19 13:39:20.115000,528,489,491
86,12,1,4,1974-04-19 13:39:20.266000,528,489,491
87,12,1,1,1974-04-19 13:39:20.417000,528,489,491
87,12,1,2,1974-04-19 13:39:20.568000,528,489,491
87,12,1,3,1974-04-19 13:39:20.719000,528,489,491
87,12,1,4,1974-04-19 13:39:20.870000,528,489,491
88,12,1,1,1974-04-19 13:39:21.020000,528,489,491
88,12,1,2,1974-04-19 13:39:21.171000,528,489,491
88,12,1,3,1974-04-19 13:39:21.322000,528,490,491
88,12,1,4,1974-04-19 13:39:21.473000,528,490,491
89,12,1,1,1974-04-19 13:39:21.624000,528,490,491
89,12,1,2,1974-04-19 13:39:21.775000,528,490,491
89,12,1,3,1974-04-19 13:39:21.926000,528,489,491
89,12,1,4,1974-04-19 13:39:22.077000,528,489,491
0,12,1,1,1974-04-19 13:39:22.228000,528,489,491
0,12,1,2,1974-04-19 13:39:22.379000,528,489,491
0,12,1,3,1974-04-19 13:39:22.530000,528,489,491
0,12,1,4,1974-04-19 13:39:22.681000,528,489,491
1,12,1,1,1974-04-19 13:39:22.832000,528,489,491
1,12,1,2,1974-04-19 13:39:22.983000,528,489,491
1,12,1,3,1974-04-19 13:39:23.134000,528,489,491
1,12,1,4,1974-04-19 13:39:23.285000,528,489,491
2,12,1,1,1974-04-19 13:39:23.435000,528,489,491
2,12,1,2,1974-04-19 13:39:23.586000,528,489,491
2,12,1,3,1974-04-19 13:39:23.737000,528,489,491
2,12,1,4,1974-04-19 13:39:23.888000,528,489,491
3,12,1,1,1974-04-19 13:39:24.039000,528,490,491
3,12,1,2,1974-04-19 13:39:24.190000,528,489,491
3,12,1,3,1974-04-19 13:39:24.341000,528,489,491
3,12,1,4,1974-04-19 13:39:24.492000,528,490,491
4,12,1,1,1974-04-19 13:39:24.643000,528,489,491
4,12,1,2,1974-04-19 13:39:24.794000,528,489,491
4,12,1,3,1974-04-19 13:39:24.945000,528,489,491
4,12,1,4,1974-04-19 13:39:25.096000,528,489,491
5,12,1,1,1974-04-19 13:39:25.247000,528,489,491
5,12,1,2,1974-04-19 13:39:25.398000,528,489,491
5,12,1,3,1974-04-19 13:39:25.549000,528,489,491
5,12,1,4,1974-04-19 13:39:25.700000,528,489,491
6,12,1,1,1974-04-19 13:39:25.850000,528,489,491
6,12,1,2,1974-04-19 13:39:26.001000,528,489,491
6,12,1,3,1974-04-19 13:39:26.152000,528,490,491
6,12,1,4,1974-04-19 13:39:26.303000,528,490,491
7,12,1,1,1974-04-19 13:39:26.454000,528,490,491
7,12,1,2,1974-04-19 13:39:26.605000,528,490,491
7,12,1,3,1974-04-19 13:39:26.756000,528,489,491
7,12,1,4,1974-04-19 13:39:26.907000,528,489,491
8,12,1,1,1974-04-19 13:39:27.058000,528,489,491
8,12,1,2,1974-04-19 13:39:27.209000,528,489,491
8,12,1,3,1974-04-19 13:39:27.360000,528,489,491
8,12,1,4,1974-04-19 13:39:27.511000,528,489,491
9,12,1,1,1974-04-19 13:39:27.662000,528,489,491
9,12,1,2,1974-04-19 13:39:27.813000,528,489,491
9,12,1,3,1974-04-19 13:39:27.964000,528,490,491
9,12,1,4,1974-04-19 13:39:28.115000,528,489,491
10,12,1,1,1974-04-19 13:39:28.266000,528,489,491
10,12,1,2,1974-04-19 13:39:28.417000,528,489,491
10,12,1,3,1974-04-19 13:39:28.568000,528,489,491
10,12,1,4,1974-04-19 13:39:28.719000,528,489,491
11,12,1,1,1974-04-19 13:39:28.870000,528,489,491
11,12,1,2,1974-04-19 13:39:29.021000,528,489,491
11,12,1,3,1974-04-19 13:39:29.172000,528,489,491
11,12,1,4,1974-04-19 13:39:29.323000,528,489,491
12,12,1,1,1974-04-19 13:39:29.473000,528,489,491
12,12,1,2,1974-04-19 13:39:29.624000,528,489,491
12,12,1,3,1974-04-19 13:39:29.775000,528,489,491
12,12,1,4,1974-04-19 13:39:29.926000,528,489,491
13,12,1,1,1974-04-19 13:39:30.077000,528,489,491
13,12,1,2,1974-04-19 13:39:30.228000,528,489,491
13,12,1,3,1974-04-19 13:39:30.379000,528,489,491
13,12,1,4,1974-04-19 13:39:30.530000,528,489,491
14,12,1,1,1974-04-19 13:39:30.681000,528,489,491
