# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
45,12,2,4,1975-05-07 06:40:18.498000,530,492,492
46,12,2,1,1975-05-07 06:40:18.648000,530,492,492
46,12,2,2,1975-05-07 06:40:18.799000,530,492,492
46,12,2,3,1975-05-07 06:40:18.950000,530,492,492
46,12,2,4,1975-05-07 06:40:19.101000,530,492,492
47,12,2,1,1975-05-07 06:40:19.253000,530,492,492
47,12,2,2,1975-05-07 06:40:19.404000,530,492,492
47,12,2,3,1975-05-07 06:40:19.555000,530,492,492
47,12,2,4,1975-05-07 06:40:19.706000,530,492,492
48,12,2,1,1975-05-07 06:40:19.856000,530,492,492
48,12,2,2,1975-05-07 06:40:20.007000,531,492,493
48,12,2,3,1975-05-07 06:40:20.158000,531,493,493
48,12,2,4,1975-05-07 06:40:20.309000,531,493,493
49,12,2,1,1975-05-07 06:40:20.460000,530,493,493
49,12,2,2,1975-05-07 06:40:20.611000,530,492,492
49,12,2,3,1975-05-07 06:40:20.762000,530,492,492
49,12,2,4,1975-05-07 06:40:20.913000,530,492,492
50,12,2,1,1975-05-07 06:40:21.064000,530,492,492
50,12,2,2,1975-05-07 06:40:21.215000,530,492,492
50,12,2,3,1975-05-07 06:40:21.366000,530,492,492
50,12,2,4,1975-05-07 06:40:21.517000,530,492,492
51,12,2,1,1975-05-07 06:40:21.667000,530,492,492
51,12,2,2,1975-05-07 06:40:21.818000,530,492,492
51,12,2,3,1975-05-07 06:40:21.969000,530,492,493
51,12,2,4,1975-05-07 06:40:22.120000,530,492,493
52,12,2,1,1975-05-07 06:40:22.271000,531,493,493
52,12,2,2,1975-05-07 06:40:22.422000,531,493,493
52,12,2,3,1975-05-07 06:40:22.573000,531,493,493
52,12,2,4,1975-05-07 06:40:22.724000,531,493,492
53,12,2,1,1975-05-07 06:40:22.875000,531,492,492
53,12,2,2,1975-05-07 06:40:23.026000,530,492,492
53,12,2,3,1975-05-07 06:40:23.177000,530,492,492
53,12,2,4,1975-05-07 06:40:23.328000,530,492,492
54,12,2,1,1975-05-07 06:40:23.479000,529,492,491
54,12,2,2,1975-05-07 06:40:23.630000,530,493,491
54,12,2,3,1975-05-07 06:40:23.781000,530,492,492
54,12,2,4,1975-05-07 06:40:23.932000,531,492,492
55,12,2,1,1975-05-07 06:40:24.082000,530,492,492
55,12,2,2,1975-05-07 06:40:24.233000,530,492,493
55,12,2,3,1975-05-07 06:40:24.384000,531,492,493
55,12,2,4,1975-05-07 06:40:24.535000,531,492,493
56,12,2,1,1975-05-07 06:40:24.686000,531,492,493
56,12,2,2,1975-05-07 06:40:24.837000,531,492,493
56,12,2,3,1975-05-07 06:40:24.988000,530,492,492
56,12,2,4,1975-05-07 06:40:25.139000,530,492,492
57,12,2,1,1975-05-07 06:40:25.290000,530,492,492
57,12,2,2,1975-05-07 06:40:25.441000,530,492,492
57,12,2,3,1975-05-07 06:40:25.592000,530,492,492
57,12,2,4,1975-05-07 06:40:25.743000,530,492,492
58,12,2,1,1975-05-07 06:40:25.893000,530,492,492
58,12,2,2,1975-05-07 06:40:26.044000,531,492,492
58,12,2,3,1975-05-07 06:40:26.195000,531,492,492
58,12,2,4,1975-05-07 06:40:26.346000,531,492,492
59,12,2,1,1975-05-07 06:40:26.497000,530,492,492
59,12,2,2,1975-05-07 06:40:26.648000,530,492,492
59,12,2,3,1975-05-07 06:40:26.799000,530,492,493
59,12,2,4,1975-05-07 06:40:26.950000,530,493,492
60,12,2,1,1975-05-07 06:40:27.101000,531,492,492
60,12,2,2,1975-05-07 06:40:27.252000,531,492,492
60,12,2,3,1975-05-07 06:40:27.403000,531,492,492
60,12,2,4,1975-05-07 06:40:27.554000,530,492,492
61,12,2,1,1975-05-07 06:40:27.705000,530,492,492
61,12,2,2,1975-05-07 06:40:27.856000,530,493,492
61,12,2,3,1975-05-07 06:40:28.007000,530,493,492
61,12,2,4,1975-05-07 06:40:28.158000,530,493,492
62,12,2,1,1975-05-07 06:40:28.308000,530,493,492
62,12,2,2,1975-05-07 06:40:28.459000,530,493,492
62,12,2,3,1975-05-07 06:40:28.610000,530,492,492
62,12,2,4,1975-05-07 06:40:28.761000,530,492,492
63,12,2,1,1975-05-07 06:40:28.912000,530,492,492
63,12,2,2,1975-05-07 06:40:29.063000,531,492,492
63,12,2,3,1975-05-07 06:40:29.214000,531,492,492
63,12,2,4,1975-05-07 06:40:29.365000,531,492,492
64,12,2,1,1975-05-07 06:40:29.516000,531,492,492
64,12,2,2,1975-05-07 06:40:29.667000,531,492,492
64,12,2,3,1975-05-07 06:40:29.818000,531,493,493
64,12,2,4,1975-05-07 06:40:29.969000,530,493,492
65,12,2,1,1975-05-07 06:40:30.120000,530,493,492
65,12,2,2,1975-05-07 06:40:30.271000,530,493,492
65,12,2,3,1975-05-07 06:40:30.422000,530,493,492
65,12,2,4,1975-05-07 06:40:30.573000,530,493,492
66,12,2,1,1975-05-07 06:40:30.723000,530,493,493
66,12,2,2,1975-05-07 06:40:30.874000,530,493,492
66,12,2,3,1975-05-07 06:40:31.025000,530,492,492
66,12,2,4,1975-05-07 06:40:31.176000,530,492,492
67,12,2,1,1975-05-07 06:40:31.327000,530,492,492
67,12,2,2,1975-05-07 06:40:31.478000,531,492,492
67,12,2,3,1975-05-07 06:40:31.629000,531,492,492
67,12,2,4,1975-05-07 06:40:31.780000,530,492,492
68,12,2,1,1975-05-07 06:40:31.931000,530,492,492
68,12,2,2,1975-05-07 06:40:32.082000,530,492,492
68,12,2,3,1975-05-07 06:40:32.233000,530,492,492
68,12,2,4,1975-05-07 06:40:32.384000,530,493,492
69,12,2,1,1975-05-07 06:40:32.535000,530,493,493
69,12,2,2,1975-05-07 06:40:32.686000,531,492,493
69,12,2,3,1975-05-07 06:40:32.837000,531,492,493
69,12,2,4,1975-05-07 06:40:32.988000,530,493,493
70,12,2,1,1975-05-07 06:40:33.139000,530,493,492
70,12,2,2,1975-05-07 06:40:33.290000,530,493,492
70,12,2,3,1975-05-07 06:40:33.441000,530,492,492
70,12,2,4,1975-05-07 06:40:33.592000,530,492,492
71,12,2,1,1975-05-07 06:40:33.742000,530,492,492
71,12,2,2,1975-05-07 06:40:33.893000,530,492,492
71,12,2,3,1975-05-07 06:40:34.044000,530,492,492
71,12,2,4,1975-05-07 06:40:34.195000,531,492,492
72,12,2,1,1975-05-07 06:40:34.346000,530,492,492
72,12,2,2,1975-05-07 06:40:34.497000,530,492,492
72,12,2,3,1975-05-07 06:40:34.648000,530,492,492
72,12,2,4,1975-05-07 06:40:34.799000,530,492,492
73,12,2,1,1975-05-07 06:40:34.950000,530,492,492
73,12,2,2,1975-05-07 06:40:35.101000,530,493,493
73,12,2,3,1975-05-07 06:40:35.252000,530,493,492
73,12,2,4,1975-05-07 06:40:35.403000,530,493,492
74,12,2,1,1975-05-07 06:40:35.553000,530,492,492
74,12,2,2,1975-05-07 06:40:35.704000,531,492,492
74,12,2,3,1975-05-07 06:40:35.855000,531,492,492
74,12,2,4,1975-05-07 06:40:36.006000,531,492,493
75,12,2,1,1975-05-07 06:40:36.157000,531,492,492
75,12,2,2,1975-05-07 06:40:36.308000,531,492,492
75,12,2,3,1975-05-07 06:40:36.459000,531,492,492
75,12,2,4,1975-05-07 06:40:36.610000,531,492,492
76,12,2,1,1975-05-07 06:40:36.761000,531,492,492
76,12,2,2,1975-05-07 06:40:36.912000,530,492,492
76,12,2,3,1975-05-07 06:40:37.063000,530,493,492
76,12,2,4,1975-05-07 06:40:37.214000,530,493,493
77,12,2,1,1975-05-07 06:40:37.365000,530,493,493
77,12,2,2,1975-05-07 06:40:37.516000,530,493,492
77,12,2,3,1975-05-07 06:40:37.667000,530,493,492
77,12,2,4,1975-05-07 06:40:37.818000,530,493,492
78,12,2,1,1975-05-07 06:40:37.968000,530,492,492
78,12,2,2,1975-05-07 06:40:38.119000,531,492,492
78,12,2,3,1975-05-07 06:40:38.270000,531,492,492
78,12,2,4,1975-05-07 06:40:38.421000,531,492,492
79,12,2,1,1975-05-07 06:40:38.572000,531,492,492
79,12,2,2,1975-05-07 06:40:38.723000,531,492,492
79,12,2,3,1975-05-07 06:40:38.874000,531,492,493
79,12,2,4,1975-05-07 06:40:39.025000,530,493,493
80,12,2,1,1975-05-07 06:40:39.176000,530,493,493
80,12,2,2,1975-05-07 06:40:39.327000,530,493,492
80,12,2,3,1975-05-07 06:40:39.478000,530,493,492
80,12,2,4,1975-05-07 06:40:39.629000,530,493,492
81,12,2,1,1975-05-07 06:40:39.780000,530,492,492
81,12,2,2,1975-05-07 06:40:39.931000,530,492,492
81,12,2,3,1975-05-07 06:40:40.082000,530,492,492
81,12,2,4,1975-05-07 06:40:40.233000,530,492,492
82,12,2,1,1975-05-07 06:40:40.383000,530,492,492
82,12,2,2,1975-05-07 06:40:40.534000,531,492,492
82,12,2,3,1975-05-07 06:40:40.685000,531,492,492
82,12,2,4,1975-05-07 06:40:40.836000,531,492,492
83,12,2,1,1975-05-07 06:40:40.987000,531,492,492
83,12,2,2,1975-05-07 06:40:41.138000,530,492,492
83,12,2,3,1975-05-07 06:40:41.289000,530,493,492
83,12,2,4,1975-05-07 06:40:41.440000,530,493,492
84,12,2,1,1975-05-07 06:40:41.591000,530,493,493
84,12,2,2,1975-05-07 06:40:41.742000,530,493,493
84,12,2,3,1975-05-07 06:40:41.893000,530,493,493
84,12,2,4,1975-05-07 06:40:42.044000,530,492,492
85,12,2,1,1975-05-07 06:40:42.195000,530,492,492
85,12,2,2,1975-05-07 06:40:42.346000,530,492,492
85,12,2,3,1975-05-07 06:40:42.497000,530,492,492
85,12,2,4,1975-05-07 06:40:42.648000,530,492,492
86,12,2,1,1975-05-07 06:40:42.798000,530,492,492
86,12,2,2,1975-05-07 06:40:42.949000,531,492,492
86,12,2,3,1975-05-07 06:40:43.100000,531,493,491
86,12,2,4,1975-05-07 06:40:43.251000,531,493,492
87,12,2,1,1975-05-07 06:40:43.402000,531,493,492
87,12,2,2,1975-05-07 06:40:43.553000,530,493,492
87,12,2,3,1975-05-07 06:40:43.704000,530,493,492
87,12,2,4,1975-05-07 06:40:43.855000,530,492,493
88,12,2,1,1975-05-07 06:40:44.006000,530,492,492
88,12,2,2,1975-05-07 06:40:44.157000,530,492,492
88,12,2,3,1975-05-07 06:40:44.308000,530,492,492
88,12,2,4,1975-05-07 06:40:44.459000,530,492,492
89,12,2,1,1975-05-07 06:40:44.610000,530,492,492
89,12,2,2,1975-05-07 06:40:44.761000,530,492,492
89,12,2,3,1975-05-07 06:40:44.912000,530,492,492
89,12,2,4,1975-05-07 06:40:45.063000,530,492,492
0,12,2,1,1975-05-07 06:40:45.213000,530,492,492
0,12,2,2,1975-05-07 06:40:45.364000,531,493,492
0,12,2,3,1975-05-07 06:40:45.515000,531,493,492
0,12,2,4,1975-05-07 06:40:45.666000,531,493,492
1,12,2,1,1975-05-07 06:40:45.817000,530,493,492
1,12,2,2,1975-05-07 06:40:45.968000,530,492,492
1,12,2,3,1975-05-07 06:40:46.119000,530,492,492
1,12,2,4,1975-05-07 06:40:46.270000,530,492,492
2,12,2,1,1975-05-07 06:40:46.423000,530,492,492
2,12,2,2,1975-05-07 06:40:46.574000,530,492,492
2,12,2,3,1975-05-07 06:40:46.725000,530,492,493
2,12,2,4,1975-05-07 06:40:46.876000,530,492,493
3,12,2,1,1975-05-07 06:40:47.023000,530,492,493
3,12,2,2,1975-05-07 06:40:47.174000,531,492,493
3,12,2,3,1975-05-07 06:40:47.325000,531,492,493
3,12,2,4,1975-05-07 06:40:47.476000,531,492,493
4,12,2,1,1975-05-07 06:40:47.628000,530,492,492
4,12,2,2,1975-05-07 06:40:47.779000,531,493,492
4,12,2,3,1975-05-07 06:40:47.930000,531,493,492
4,12,2,4,1975-05-07 06:40:48.081000,531,493,492
5,12,2,1,1975-05-07 06:40:48.232000,530,493,492
5,12,2,2,1975-05-07 06:40:48.383000,530,492,492
5,12,2,3,1975-05-07 06:40:48.534000,530,492,492
5,12,2,4,1975-05-07 06:40:48.685000,530,492,492
6,12,2,1,1975-05-07 06:40:48.836000,530,492,492
6,12,2,2,1975-05-07 06:40:48.987000,530,492,492
6,12,2,3,1975-05-07 06:40:49.138000,530,492,493
6,12,2,4,1975-05-07 06:40:49.289000,531,492,492
7,12,2,1,1975-05-07 06:40:49.440000,530,492,492
7,12,2,2,1975-05-07 06:40:49.591000,530,493,492
7,12,2,3,1975-05-07 06:40:49.742000,530,493,492
7,12,2,4,1975-05-07 06:40:49.893000,530,493,492
8,12,2,1,1975-05-07 06:40:50.043000,530,493,492
8,12,2,2,1975-05-07 06:40:50.194000,530,493,492
8,12,2,3,1975-05-07 06:40:50.345000,530,493,492
8,12,2,4,1975-05-07 06:40:50.496000,530,493,492
9,12,2,1,1975-05-07 06:40:50.647000,530,492,492
9,12,2,2,1975-05-07 06:40:50.798000,530,492,492
9,12,2,3,1975-05-07 06:40:50.949000,530,492,492
9,12,2,4,1975-05-07 06:40:51.100000,530,492,492
10,12,2,1,1975-05-07 06:40:51.251000,531,492,492
10,12,2,2,1975-05-07 06:40:51.402000,530,492,492
10,12,2,3,1975-05-07 06:40:51.553000,530,492,492
10,12,2,4,1975-05-07 06:40:51.704000,530,492,492
11,12,2,1,1975-05-07 06:40:51.855000,530,492,492
11,12,2,2,1975-05-07 06:40:52.006000,530,493,493
11,12,2,3,1975-05-07 06:40:52.157000,530,493,493
11,12,2,4,1975-05-07 06:40:52.308000,530,492,492
12,12,2,1,1975-05-07 06:40:52.458000,530,493,492
12,12,2,2,1975-05-07 06:40:52.609000,530,493,492
12,12,2,3,1975-05-07 06:40:52.760000,531,493,492
12,12,2,4,1975-05-07 06:40:52.911000,530,493,492
13,12,2,1,1975-05-07 06:40:53.062000,530,492,492
13,12,2,2,1975-05-07 06:40:53.213000,531,492,492
13,12,2,3,1975-05-07 06:40:53.364000,531,492,492
13,12,2,4,1975-05-07 06:40:53.515000,531,492,492
14,12,2,1,1975-05-07 06:40:53.666000,530,492,492
14,12,2,2,1975-05-07 06:40:53.817000,530,492,493
14,12,2,3,1975-05-07 06:40:53.968000,530,492,493
14,12,2,4,1975-05-07 06:40:54.119000,530,492,493
15,12,2,1,1975-05-07 06:40:54.270000,530,493,493
15,12,2,2,1975-05-07 06:40:54.421000,530,493,492
15,12,2,3,1975-05-07 06:40:54.572000,530,493,492
15,12,2,4,1975-05-07 06:40:54.723000,530,493,492
16,12,2,1,1975-05-07 06:40:54.873000,530,493,492
16,12,2,2,1975-05-07 06:40:55.024000,530,493,492
16,12,2,3,1975-05-07 06:40:55.175000,530,493,492
16,12,2,4,1975-05-07 06:40:55.326000,530,493,492
17,12,2,1,1975-05-07 06:40:55.477000,530,493,492
17,12,2,2,1975-05-07 06:40:55.628000,531,492,492
17,12,2,3,1975-05-07 06:40:55.779000,531,492,492
17,12,2,4,1975-05-07 06:40:55.930000,531,492,492
18,12,2,1,1975-05-07 06:40:56.081000,531,492,492
18,12,2,2,1975-05-07 06:40:56.232000,531,492,492
18,12,2,3,1975-05-07 06:40:56.383000,531,492,492
18,12,2,4,1975-05-07 06:40:56.534000,530,492,492
19,12,2,1,1975-05-07 06:40:56.685000,530,492,492
19,12,2,2,1975-05-07 06:40:56.836000,530,493,492
19,12,2,3,1975-05-07 06:40:56.987000,530,493,492
19,12,2,4,1975-05-07 06:40:57.138000,529,493,492
20,12,2,1,1975-05-07 06:40:57.288000,530,493,492
20,12,2,2,1975-05-07 06:40:57.439000,530,493,492
20,12,2,3,1975-05-07 06:40:57.590000,530,493,492
20,12,2,4,1975-05-07 06:40:57.741000,531,492,492
21,12,2,1,1975-05-07 06:40:57.892000,531,492,492
21,12,2,2,1975-05-07 06:40:58.043000,531,492,492
21,12,2,3,1975-05-07 06:40:58.194000,531,492,492
21,12,2,4,1975-05-07 06:40:58.345000,531,492,492
22,12,2,1,1975-05-07 06:40:58.496000,531,492,492
22,12,2,2,1975-05-07 06:40:58.647000,530,492,492
22,12,2,3,1975-05-07 06:40:58.798000,530,492,492
22,12,2,4,1975-05-07 06:40:58.949000,530,493,492
23,12,2,1,1975-05-07 06:40:59.100000,530,493,492
23,12,2,2,1975-05-07 06:40:59.251000,530,493,493
23,12,2,3,1975-05-07 06:40:59.402000,530,493,493
23,12,2,4,1975-05-07 06:40:59.553000,530,493,492
24,12,2,1,1975-05-07 06:40:59.703000,531,493,492
24,12,2,2,1975-05-07 06:40:59.854000,531,492,492
24,12,2,3,1975-05-07 06:41:00.005000,531,492,492
24,12,2,4,1975-05-07 06:41:00.156000,531,492,492
25,12,2,1,1975-05-07 06:41:00.307000,531,492,492
25,12,2,2,1975-05-07 06:41:00.458000,530,492,492
25,12,2,3,1975-05-07 06:41:00.609000,530,492,492
25,12,2,4,1975-05-07 06:41:00.760000,531,492,492
26,12,2,1,1975-05-07 06:41:00.911000,531,492,492
26,12,2,2,1975-05-07 06:41:01.062000,530,493,492
26,12,2,3,1975-05-07 06:41:01.213000,530,492,492
26,12,2,4,1975-05-07 06:41:01.364000,530,492,492
27,12,2,1,1975-05-07 06:41:01.515000,530,492,492
27,12,2,2,1975-05-07 06:41:01.666000,530,492,492
27,12,2,3,1975-05-07 06:41:01.817000,530,492,492
27,12,2,4,1975-05-07 06:41:01.968000,530,492,492
28,12,2,1,1975-05-07 06:41:02.118000,530,493,492
28,12,2,2,1975-05-07 06:41:02.269000,531,492,492
28,12,2,3,1975-05-07 06:41:02.420000,531,492,492
28,12,2,4,1975-05-07 06:41:02.571000,531,492,492
29,12,2,1,1975-05-07 06:41:02.722000,531,492,492
29,12,2,2,1975-05-07 06:41:02.873000,530,492,492
29,12,2,3,1975-05-07 06:41:03.024000,530,492,492
29,12,2,4,1975-05-07 06:41:03.175000,530,492,492
30,12,2,1,1975-05-07 06:41:03.326000,530,492,492
30,12,2,2,1975-05-07 06:41:03.477000,530,492,492
30,12,2,3,1975-05-07 06:41:03.628000,530,492,492
30,12,2,4,1975-05-07 06:41:03.779000,530,492,492
31,12,2,1,1975-05-07 06:41:03.930000,530,492,492
31,12,2,2,1975-05-07 06:41:04.081000,530,492,492
31,12,2,3,1975-05-07 06:41:04.232000,530,492,492
31,12,2,4,1975-05-07 06:41:04.383000,530,492,492
32,12,2,1,1975-05-07 06:41:04.533000,530,492,492
32,12,2,2,1975-05-07 06:41:04.684000,531,493,492
32,12,2,3,1975-05-07 06:41:04.835000,531,493,492
32,12,2,4,1975-05-07 06:41:04.986000,531,493,492
33,12,2,1,1975-05-07 06:41:05.137000,531,493,492
33,12,2,2,1975-05-07 06:41:05.288000,530,492,492
33,12,2,3,1975-05-07 06:41:05.439000,530,492,493
33,12,2,4,1975-05-07 06:41:05.590000,530,492,492
34,12,2,1,1975-05-07 06:41:05.741000,530,492,492
34,12,2,2,1975-05-07 06:41:05.892000,530,492,492
34,12,2,3,1975-05-07 06:41:06.043000,530,492,492
34,12,2,4,1975-05-07 06:41:06.194000,530,492,492
35,12,2,1,1975-05-07 06:41:06.345000,530,492,492
35,12,2,2,1975-05-07 06:41:06.496000,530,492,492
35,12,2,3,1975-05-07 06:41:06.647000,530,492,492
35,12,2,4,1975-05-07 06:41:06.798000,530,493,492
36,12,2,1,1975-05-07 06:41:06.948000,530,492,492
36,12,2,2,1975-05-07 06:41:07.099000,531,492,492
36,12,2,3,1975-05-07 06:41:07.250000,531,492,492
36,12,2,4,1975-05-07 06:41:07.401000,531,492,492
37,12,2,1,1975-05-07 06:41:07.552000,531,492,492
37,12,2,2,1975-05-07 06:41:07.703000,531,492,492
37,12,2,3,1975-05-07 06:41:07.854000,531,492,492
37,12,2,4,1975-05-07 06:41:08.005000,531,492,492
38,12,2,1,1975-05-07 06:41:08.156000,530,492,492
38,12,2,2,1975-05-07 06:41:08.307000,530,492,492
38,12,2,3,1975-05-07 06:41:08.458000,530,492,492
38,12,2,4,1975-05-07 06:41:08.609000,530,492,492
39,12,2,1,1975-05-07 06:41:08.759000,529,493,492
39,12,2,2,1975-05-07 06:41:08.910000,530,493,492
39,12,2,3,1975-05-07 06:41:09.061000,530,492,492
39,12,2,4,1975-05-07 06:41:09.212000,531,492,492
40,12,2,1,1975-05-07 06:41:09.363000,531,492,492
40,12,2,2,1975-05-07 06:41:09.514000,531,492,492
40,12,2,3,1975-05-07 06:41:09.665000,531,492,492
40,12,2,4,1975-05-07 06:41:09.816000,531,492,492
41,12,2,1,1975-05-07 06:41:09.967000,531,492,492
