# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
83,16,3,2,1972-09-17 14:41:29.017000,507,537,474
83,16,3,3,1972-09-17 14:41:29.168000,506,528,474
83,16,3,4,1972-09-17 14:41:29.319000,506,530,474
84,16,3,1,1972-09-17 14:41:29.467000,508,537,473
84,16,3,2,1972-09-17 14:41:29.618000,510,542,473
84,16,3,3,1972-09-17 14:41:29.769000,511,532,473
84,16,3,4,1972-09-17 14:41:29.920000,511,514,474
85,16,3,1,1972-09-17 14:41:30.068000,510,510,474
85,16,3,2,1972-09-17 14:41:30.219000,508,527,474
85,16,3,3,1972-09-17 14:41:30.370000,507,546,474
85,16,3,4,1972-09-17 14:41:30.521000,506,551,473
86,16,3,1,1972-09-17 14:41:30.670000,506,540,473
86,16,3,2,1972-09-17 14:41:30.821000,506,523,474
86,16,3,3,1972-09-17 14:41:30.972000,507,518,474
86,16,3,4,1972-09-17 14:41:31.123000,507,530,474
87,16,3,1,1972-09-17 14:41:31.271000,508,546,474
87,16,3,2,1972-09-17 14:41:31.422000,509,556,474
87,16,3,3,1972-09-17 14:41:31.573000,510,551,474
87,16,3,4,1972-09-17 14:41:31.724000,509,532,474
88,16,3,1,1972-09-17 14:41:31.872000,508,515,474
88,16,3,2,1972-09-17 14:41:32.023000,507,519,474
88,16,3,3,1972-09-17 14:41:32.174000,507,539,474
88,16,3,4,1972-09-17 14:41:32.325000,508,554,474
89,16,3,1,1972-09-17 14:41:32.473000,508,549,473
89,16,3,2,1972-09-17 14:41:32.624000,507,535,473
89,16,3,3,1972-09-17 14:41:32.775000,507,531,473
89,16,3,4,1972-09-17 14:41:32.926000,507,539,474
0,16,3,1,1972-09-17 14:41:33.074000,507,543,474
0,16,3,2,1972-09-17 14:41:33.225000,508,538,474
0,16,3,3,1972-09-17 14:41:33.376000,508,538,474
0,16,3,4,1972-09-17 14:41:33.527000,507,544,474
1,16,3,1,1972-09-17 14:41:33.675000,507,542,474
1,16,3,2,1972-09-17 14:41:33.826000,508,527,474
1,16,3,3,1972-09-17 14:41:33.977000,509,505,474
1,16,3,4,1972-09-17 14:41:34.128000,509,479,474
2,16,3,1,1972-09-17 14:41:34.276000,509,469,474
2,16,3,2,1972-09-17 14:41:34.427000,509,494,474
2,16,3,3,1972-09-17 14:41:34.578000,508,536,473
2,16,3,4,1972-09-17 14:41:34.729000,508,560,473
3,16,3,1,1972-09-17 14:41:34.877000,508,555,474
3,16,3,2,1972-09-17 14:41:35.028000,507,540,474
3,16,3,3,1972-09-17 14:41:35.179000,506,529,474
3,16,3,4,1972-09-17 14:41:35.330000,506,519,475
4,16,3,1,1972-09-17 14:41:35.479000,508,511,475
4,16,3,2,1972-09-17 14:41:35.630000,509,517,475
4,16,3,3,1972-09-17 14:41:35.781000,509,531,474
4,16,3,4,1972-09-17 14:41:35.932000,509,533,474
5,16,3,1,1972-09-17 14:41:36.080000,508,522,473
5,16,3,2,1972-09-17 14:41:36.231000,507,515,473
5,16,3,3,1972-09-17 14:41:36.382000,507,521,473
5,16,3,4,1972-09-17 14:41:36.533000,507,532,473
6,16,3,1,1972-09-17 14:41:36.682000,507,536,472
6,16,3,2,1972-09-17 14:41:36.833000,507,525,473
6,16,3,3,1972-09-17 14:41:36.984000,508,492,474
6,16,3,4,1972-09-17 14:41:37.135000,509,471,475
7,16,3,1,1972-09-17 14:41:37.282000,510,496,475
7,16,3,2,1972-09-17 14:41:37.433000,509,545,475
7,16,3,3,1972-09-17 14:41:37.584000,508,564,475
7,16,3,4,1972-09-17 14:41:37.735000,508,549,474
8,16,3,1,1972-09-17 14:41:37.884000,508,535,474
